"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Epg5",0.464706405511421,-0.476695027700662,0.1,0.113,1
"Stk26",0.466715234007298,-0.458574729981303,0.24,0.244,1
"Dennd2a",0.468367885339877,-0.287310485537531,0.142,0.116,1
"Mre11a",0.468854377691262,-0.472755348266814,0.109,0.087,1
"Zcchc17",0.470542231871581,-0.307109862757401,0.398,0.366,1
"B4galt2",0.474635561277369,-0.332988580684694,0.167,0.14,1
"Osgin2",0.475913180798149,-0.330634937768224,0.153,0.125,1
"Afmid",0.47601128968278,-0.496852642266361,0.178,0.189,1
"Mgat4a",0.479098626210951,-0.526156452109689,0.139,0.148,1
"Dtx3",0.480141456633536,-0.493559419205285,0.384,0.358,1
"Prdm11",0.481321208627478,-0.41436918994135,0.173,0.142,1
"Rhobtb1",0.485096109410345,-0.319860903983873,0.162,0.134,1
"Lrch3",0.485953315386537,-0.291209168117921,0.468,0.419,1
"Aatk",0.487538189852439,0.305614175605511,0.253,0.227,1
"Abi2",0.488027678853345,-0.505892133474176,0.095,0.108,1
"Sfxn2",0.490928638879933,-0.291134700470924,0.206,0.172,1
"Aven",0.492630603881885,-0.251361853063702,0.103,0.084,1
"Zfp451",0.492999326957012,-0.287907353958218,0.287,0.235,1
"Ndufaf1",0.493824052577321,-0.372110497806149,0.125,0.102,1
"Tceal3",0.494091578682248,-0.442086167300277,0.123,0.134,1
"Map1s",0.494094145997925,-0.255147493582569,0.217,0.177,1
"Tom1l1",0.495099709732163,0.321559744507128,0.103,0.087,1
"Nat10",0.496114645305541,-0.500567856384658,0.123,0.134,1
"Cpeb1",0.496806640921537,-0.26745204504532,0.103,0.084,1
"Mob1b",0.497134487453784,-0.32988273886146,0.109,0.087,1
"Hps6",0.497271806942477,-0.291313204530383,0.103,0.084,1
"Mettl8",0.500079529774601,-0.297780953518192,0.097,0.11,1
"Rad18",0.500528735509102,-0.383818027252371,0.262,0.218,1
"Gpx7",0.501173723449623,-0.361122240297123,0.334,0.326,1
"Dtx3l",0.501244763406649,-0.288538785085867,0.1,0.113,1
"Pamr1",0.503111802191193,-0.445563503961355,0.448,0.422,1
"Slc19a1",0.504338413635791,-0.312090166217483,0.117,0.096,1
"Taf3",0.505585712516145,-0.554761038701855,0.265,0.215,1
"Rbm15",0.50581588494418,-0.454190369705973,0.292,0.285,1
"Inafm1",0.506392788729715,-0.522742156555245,0.276,0.265,1
"Itpr3",0.510511086941215,-0.761761248854475,0.175,0.18,1
"Rpp38",0.510680722604314,-0.31105946694596,0.1,0.081,1
"Nop9",0.511447241188185,-0.277813344811794,0.117,0.096,1
"Gbgt1",0.511521487370757,-0.416074739780939,0.114,0.093,1
"Kmt2e",0.512228283477093,-0.462519415646529,0.139,0.148,1
"Zfp87",0.514656756768457,-0.278943782070473,0.106,0.087,1
"Afap1",0.514725032621144,-0.309103692931489,0.262,0.212,1
"Mtrr",0.517916931343903,-0.286124968876202,0.12,0.099,1
"Tnmd",0.519163969130476,-0.255022755714041,0.136,0.113,1
"Uaca",0.520057067624171,-0.388148551011423,0.228,0.186,1
"Pced1b",0.521027220154432,-0.386883860249569,0.12,0.099,1
"Dhx9",0.522665410294891,-0.266494050680577,0.231,0.192,1
"Pde7a",0.523873353659108,-0.409358847258026,0.214,0.221,1
"Hoxa3",0.524776414766772,-0.603612068557664,0.164,0.169,1
"Sema7a",0.527334861198284,-0.256006730764796,0.281,0.233,1
"Dab2",0.52808963332279,-0.56416063895262,0.237,0.233,1
"Abtb2",0.528831660858008,-0.602092031240767,0.351,0.326,1
"Stard13",0.531011498564931,-0.340794294375501,0.192,0.157,1
"Pir",0.532169396785126,-0.285036288121385,0.123,0.102,1
"Pdk3",0.532715639296509,-0.521389146562906,0.095,0.105,1
"Atp10a",0.533192558779514,-0.591826456578447,0.153,0.157,1
"Clspn",0.533627787646803,-0.417542223065726,0.184,0.192,1
"Rnf26",0.537517300690942,-0.317976384983803,0.192,0.16,1
"Zfp280c",0.538298104661942,-0.59728927183158,0.187,0.189,1
"Zbed4",0.539470003612338,-0.404621179957796,0.136,0.113,1
"Phtf2",0.540965366099196,-0.310043556369312,0.164,0.14,1
"Gfod2",0.542848265545262,-0.354944972251684,0.15,0.125,1
"Piezo1",0.543221027357046,-0.397715079728311,0.223,0.224,1
"Echdc2",0.543414080383291,-0.778080499846725,0.125,0.131,1
"Prkd1",0.543443086625917,-0.622059260259453,0.128,0.134,1
"Ube2v2",0.544996237088945,-0.370465596748141,0.095,0.105,1
"Cyp51",0.546377641065301,-0.436774271598561,0.162,0.169,1
"Tpcn1",0.546606324978494,-0.313185219973321,0.396,0.369,1
"Celsr2",0.546629368728256,-0.444526093330347,0.117,0.128,1
"Aopep",0.549236361385992,-0.362649132622771,0.159,0.134,1
"Nudt16",0.550922597656877,-0.300996970807069,0.223,0.189,1
"Tac2",0.552127061818877,-0.275319493244595,0.178,0.151,1
"Tead3",0.553369045310332,-0.391374642329986,0.125,0.105,1
"Ldlrad3",0.554414784468207,-0.604166397948942,0.17,0.172,1
"Tm2d3",0.559087642525903,-0.601268808464702,0.128,0.105,1
"Armcx1",0.559731153788324,-0.369297863692714,0.136,0.113,1
"Wdr91",0.562197551792221,-0.308279552829656,0.153,0.128,1
"Cpeb2",0.562259447613398,-0.258390775751392,0.234,0.201,1
"Tmem170",0.563187749552857,-0.394613830523308,0.128,0.108,1
"Gpr89",0.563695488200877,-0.381811543192886,0.134,0.11,1
"Papss1",0.565356548301228,-0.380591719392302,0.273,0.267,1
"Dpt",0.565712061457276,-0.482641364365997,0.284,0.233,1
"Pigyl",0.566608329153657,-0.328308169287269,0.187,0.157,1
"Scn1b",0.566654061421415,-0.325134406666439,0.114,0.096,1
"Mrgprf",0.567424136926587,-0.400339427428719,0.123,0.102,1
"Wdr41",0.567529131847091,-0.637858580791227,0.134,0.14,1
"Tenm3",0.567618209645091,-0.268938935768954,0.111,0.093,1
"Lmbr1l",0.569341554621597,-0.47206291655957,0.092,0.102,1
"Kazn",0.56963982449266,-0.28487468531119,0.167,0.142,1
"Zswim7",0.570280077166043,-0.275501929614632,0.134,0.113,1
"Vta1",0.570926703257883,-0.321917815049892,0.29,0.241,1
"Ap5s1",0.573699151181444,-0.28726054570424,0.164,0.14,1
"Lims2",0.574613806683417,-0.455990246972087,0.368,0.346,1
"Gab1",0.575043075792885,-0.341965319409044,0.256,0.215,1
"Gli2",0.575494283303005,-0.428091078535529,0.136,0.148,1
"Trim24",0.57566096851623,-0.26167809051221,0.114,0.096,1
"Pip4k2b",0.576118990859811,-0.271137696561863,0.27,0.224,1
"Fgfr3",0.577456298199521,-0.442887209363514,0.309,0.297,1
"Grwd1",0.577754405885553,-0.259798160104534,0.164,0.14,1
"Glis3",0.579187600468926,-0.624031723189156,0.109,0.116,1
"Dxo",0.581675635774852,-0.282114437828221,0.24,0.203,1
"Tmem209",0.582010168545084,-0.31402030224637,0.206,0.174,1
"Pcgf2",0.583001809916728,-0.2613604940556,0.384,0.314,1
"Ppp4r1",0.583335670689282,-0.276912090188006,0.245,0.25,1
"Siah1b",0.584110359019884,-0.508368298514412,0.162,0.166,1
"Mypop",0.584517949783526,-0.522316166776134,0.134,0.14,1
"Irgm1",0.585169666828463,-0.362787446951436,0.103,0.087,1
"Map7",0.585534135684092,-0.27040875050226,0.259,0.224,1
"Ubac1",0.585593271210592,-0.616902958091408,0.173,0.174,1
"Dcps",0.585847952793206,-0.320360229732818,0.226,0.192,1
"Art3",0.586084306032956,-0.309504315174882,0.156,0.131,1
"Cenpj",0.586172720790745,-0.352643767688993,0.103,0.087,1
"Ddr2",0.588094642327048,-0.435662145816215,0.114,0.096,1
"Eml1",0.58853114074919,-0.428563586847398,0.284,0.27,1
"Mpzl1",0.589861070806436,-0.485696749768029,0.156,0.131,1
"Tagln",0.590005970603911,-0.303242699241109,0.301,0.256,1
"Celsr1",0.591032618586572,-0.602842542847204,0.114,0.122,1
"Rhbdf1",0.592660318620247,-0.312279458037486,0.412,0.378,1
"Aplp1",0.592887249808408,0.538778166983297,0.12,0.108,1
"Bod1",0.593254449584983,-0.521204998672227,0.136,0.113,1
"Pdcl",0.593674427446077,-0.545892806737095,0.201,0.198,1
"Fem1a",0.595781904761428,-0.276636817155899,0.164,0.172,1
"Col8a1",0.596058746643437,-0.579568978875677,0.284,0.23,1
"Trabd2b",0.596334727627974,-0.403076150545862,0.097,0.105,1
"Manbal",0.596518962432933,-0.356561422002342,0.409,0.378,1
"Rab11fip4",0.597528869248137,-0.330398040748265,0.437,0.398,1
"P4ha3",0.598137723005335,-0.532491496111678,0.111,0.093,1
"Itfg2",0.598470902103865,-0.41153524983612,0.189,0.192,1
"Scoc",0.600113281723945,-0.551364749641204,0.106,0.113,1
"Rpap1",0.600408835499241,-0.5240107071397,0.103,0.11,1
"Ankrd49",0.600636103781211,-0.381122582991713,0.136,0.142,1
"Rnf139",0.601704914122378,-0.281187990801447,0.1,0.084,1
"Rdh11",0.606021303781913,-0.251331970639571,0.228,0.195,1
"Tmem8",0.606623000847951,-0.278381298839216,0.262,0.221,1
"Cdr2l",0.606885531849421,-0.3249307727629,0.189,0.16,1
"Gphn",0.606952754441063,-0.511671820672059,0.142,0.119,1
"Dolpp1",0.607703211999335,-0.285897614067099,0.181,0.154,1
"Aldh1a3",0.60877996062026,-0.331453974050167,0.114,0.122,1
"Cenph",0.609056108327611,-0.277428815617038,0.435,0.398,1
"Dnajb5",0.609375645454913,-0.458740035956586,0.125,0.105,1
"Prpf6",0.611074919675298,-0.403197117933591,0.17,0.142,1
"Abcc5",0.611757342438399,-0.41589027052783,0.178,0.18,1
"Ak5",0.611898830135772,-0.544638306683646,0.095,0.102,1
"Nrgn",0.613271313206687,-0.37964055500817,0.184,0.189,1
"Prr5",0.614024676663181,-0.289343427246961,0.273,0.265,1
"Zfp709",0.615442885814955,-0.322182233458155,0.103,0.11,1
"Thap12",0.616207371717062,-0.383196841072166,0.267,0.259,1
"Wapl",0.616548828182606,-0.267017093731078,0.223,0.189,1
"Dedd",0.617871327510648,-0.253168774063337,0.226,0.192,1
"Homer1",0.61847755381458,-0.253030507964148,0.106,0.09,1
"Arid5b",0.618760238526942,-0.355164565580707,0.315,0.265,1
"Evc",0.618876300865792,-0.369228436355409,0.178,0.151,1
"Elp2",0.620947287734346,-0.282456094970761,0.206,0.177,1
"Odf2l",0.622451102588645,-0.352652042013068,0.251,0.212,1
"Fzd7",0.625748725538477,-0.296382091270023,0.184,0.157,1
"Ints12",0.628901002477422,-0.356439257726652,0.17,0.142,1
"Egfr",0.629029313783794,-0.748197673936567,0.109,0.113,1
"Cdh13",0.629460394292097,-0.523597807558799,0.242,0.201,1
"Rab11fip2",0.629742020597116,-0.277881113001115,0.111,0.096,1
"Wdr36",0.631430626996754,-0.30899502009916,0.214,0.183,1
"Cenpu",0.632554914969699,-0.374880623592373,0.212,0.183,1
"Pax9",0.633106795991731,-0.632242884690882,0.134,0.137,1
"Gopc",0.633555800385736,-0.275597584300376,0.292,0.244,1
"Irf2bpl",0.633716591780356,-0.264966540962417,0.384,0.32,1
"Synpo",0.635673719794073,-0.268176753967902,0.181,0.157,1
"Sp140",0.63678152733144,-0.372137703210305,0.164,0.169,1
"Akap7",0.638856998498922,-0.303281461621556,0.153,0.134,1
"Lrrk1",0.641212480345398,-0.337476674033893,0.24,0.201,1
"Ddx54",0.641992985715854,-0.284711348534492,0.34,0.317,1
"Sorbs3",0.6427077418233,-0.34085414994751,0.145,0.125,1
"Oxr1",0.644156016822818,-0.337114329095107,0.312,0.291,1
"Xpo5",0.644409701902613,-0.251440269811976,0.237,0.206,1
"Tppp3",0.645592402936461,0.261779288205643,0.493,0.448,1
"Susd3",0.645611772936004,-0.461166199665762,0.106,0.09,1
"Tmem127",0.645770368709712,-0.335837436850537,0.34,0.288,1
"Trmt44",0.64757037224593,-0.305459459104326,0.142,0.122,1
"Hira",0.647679515437512,-0.577293226689195,0.106,0.09,1
"Pum1",0.648426735301894,-0.502127606955592,0.12,0.125,1
"C2cd3",0.648916652440795,-0.310430895497235,0.195,0.166,1
"Rgma",0.650597585730472,-0.386171120875667,0.223,0.189,1
"Ift74",0.652016292594078,-0.405290902831479,0.156,0.134,1
"Slc39a3",0.653368405067381,-0.296427999511067,0.203,0.177,1
"Cit",0.653948438601305,-0.254820669949561,0.198,0.201,1
"Polb",0.655302164749972,-0.318734101878162,0.206,0.177,1
"Plxna2",0.655487158245168,-0.278403038578827,0.153,0.134,1
"Ehbp1",0.656776451145423,-0.643944121476897,0.111,0.116,1
"Cog6",0.657339194593465,-0.375621536037459,0.134,0.113,1
"Vps4b",0.661589674501409,-0.370280836105414,0.226,0.192,1
"Zfand2a",0.661916888032294,-0.331198606547433,0.343,0.311,1
"Ppox",0.663474062826429,-0.30503594350607,0.404,0.372,1
"Cdc42ep2",0.664002335103611,-0.253574415852488,0.201,0.177,1
"Hs2st1",0.664319951593326,-0.338234949067648,0.192,0.163,1
"Snx19",0.664442560036005,-0.269860056830763,0.301,0.256,1
"Vmn1r91",0.665289819542055,-0.455867426923115,0.198,0.195,1
"Raph1",0.665947223065287,-0.41868657490693,0.231,0.195,1
"Cmklr1",0.667040856135779,-0.424681882963681,0.114,0.099,1
"Plxdc2",0.668719832650934,-0.328310253929136,0.214,0.186,1
"Efemp2",0.669325508915993,-0.303571162001713,0.426,0.392,1
"Fhl2",0.670549270284907,-0.521013597703034,0.139,0.142,1
"Rad51b",0.671129810572088,-0.571958196613468,0.15,0.151,1
"Tm7sf2",0.67129465693961,-0.736028704148162,0.097,0.102,1
"Sgk1",0.672289942095584,-0.318633425127864,0.153,0.134,1
"Pms2",0.672977592277755,-0.273017672529888,0.136,0.119,1
"Zfp276",0.676359240961742,-0.471663107577321,0.131,0.113,1
"Tm6sf1",0.6799559572745,-0.332500543471639,0.173,0.148,1
"Limch1",0.681761772555526,-0.327900132958259,0.223,0.192,1
"Tgfbi",0.682660557823847,-0.279419352454646,0.493,0.439,1
"Ddit4",0.683199540430571,-0.266480540815827,0.39,0.366,1
"Fignl1",0.683226271752963,-0.299691434471875,0.162,0.142,1
"Smco4",0.683495351201348,-0.400148082823768,0.17,0.145,1
"Eea1",0.683613041241209,-0.520691404151492,0.256,0.244,1
"Ficd",0.684028103052955,-0.610032220588179,0.156,0.154,1
"Ddx52",0.684105934357376,-0.300410708622017,0.12,0.105,1
"Zfhx3",0.685039094156286,-0.264546024177175,0.398,0.328,1
"Ifit1",0.685283015708395,-0.440624399180617,0.117,0.122,1
"Ybx1",0.685678054711147,-0.339796450506419,0.159,0.14,1
"Pip5k1b",0.686111006727473,-0.547838161178374,0.131,0.134,1
"Eef1e1",0.686812099296386,-0.279325092714694,0.175,0.154,1
"Rcl1",0.687499063882862,-0.354893339514805,0.32,0.305,1
"Vmn1r113",0.688243537438958,-0.469328979448847,0.114,0.119,1
"Dennd4b",0.689789212977624,-0.267849906174602,0.142,0.125,1
"H2afj",0.69010396568511,-0.579400957806377,0.128,0.131,1
"Pacc1",0.691945985067349,-0.284342528950605,0.15,0.131,1
"Rab4a",0.692292367317031,-0.434732290792198,0.167,0.166,1
"Wdr60",0.695580157510951,-0.447820615084223,0.117,0.102,1
"Suco",0.696145132239282,-0.323764968233293,0.15,0.154,1
"Zfp638",0.696266833315983,-0.447310942863152,0.248,0.233,1
"Nectin3",0.698075379149136,-0.267441153523006,0.103,0.09,1
"Stat1",0.698413981179404,-0.457310354908909,0.184,0.183,1
"Per1",0.699085541419118,-0.270028651140193,0.298,0.259,1
"C5ar2",0.700468927444971,-0.603980019600431,0.097,0.102,1
"Kdm1a",0.700749611013991,-0.271060853457521,0.251,0.241,1
"Pik3r4",0.700988077402823,-0.39446081292528,0.206,0.177,1
"Trim26",0.70223188217949,-0.307535664189772,0.401,0.328,1
"Zfyve16",0.702270714143921,-0.405588791185365,0.134,0.116,1
"Tnrc6a",0.703385902473814,-0.321600108689419,0.348,0.32,1
"Apbb2",0.703686803113639,-0.266480461524099,0.284,0.244,1
"Smarca1",0.703915859380263,-0.607457235024839,0.097,0.102,1
"Il13ra1",0.704188876009951,-0.455962355429956,0.134,0.116,1
"Ftsj1",0.705015388756998,-0.297398726844477,0.192,0.169,1
"Smpd2",0.706496847423121,-0.260904945865986,0.145,0.128,1
"Tti2",0.706702067426662,-0.398121555530067,0.1,0.087,1
"Abhd10",0.709660731212883,-0.363870644726701,0.12,0.105,1
"Shisa4",0.710369407775087,-0.394982577487576,0.206,0.198,1
"Gca",0.712055389936549,-0.283046031290885,0.136,0.122,1
"Rad51ap1",0.714246852507576,-0.312097191666226,0.162,0.142,1
"Uevld",0.715451728127508,-0.305095513255783,0.123,0.108,1
"Smpd3",0.716076056914117,-0.356393870190532,0.474,0.416,1
"Hmgcr",0.717631681458352,-0.320537774768379,0.187,0.163,1
"Atf7",0.717782684249907,-0.365118233905635,0.279,0.267,1
"Gnb1l",0.72126776211043,-0.383541695492695,0.111,0.099,1
"Pop1",0.721961560808112,-0.386296412541992,0.167,0.169,1
"Ddah2",0.722191331239922,-0.297882171904903,0.404,0.369,1
"Ctso",0.728123736151723,-0.454240995671353,0.136,0.137,1
"Mpp5",0.7285830697747,-0.460102311300345,0.142,0.125,1
"Vps36",0.728796965962113,-0.303013549590231,0.214,0.189,1
"Efna1",0.728944372871565,-0.250524346654878,0.27,0.235,1
"Epm2aip1",0.729292816589443,-0.272597360011757,0.267,0.259,1
"Adcy9",0.73016378501575,-0.338142581314368,0.111,0.099,1
"Naa60",0.736338330602398,-0.308074917758667,0.276,0.238,1
"Tmco4",0.737940404277317,-0.304014138758443,0.279,0.265,1
"Fastkd3",0.738668162118773,-0.409354261113364,0.109,0.096,1
"Zmym1",0.740329071816244,-0.464620102888425,0.106,0.093,1
"Dpf3",0.741473284755301,-0.292673076127402,0.134,0.119,1
"Kcnma1",0.744297322218125,-0.540475355450591,0.156,0.154,1
"Gcfc2",0.745071530961935,-0.369495661528034,0.1,0.105,1
"Pdlim5",0.746914636390787,-0.302877459304712,0.44,0.404,1
"Hs3st1",0.747712872619593,-0.527309829988286,0.123,0.108,1
"Rras",0.750432190022762,-0.281955438207991,0.334,0.279,1
"Tulp4",0.751649873113672,-0.285678004723512,0.223,0.195,1
"Ano1",0.754069318126947,-0.348064073680492,0.153,0.137,1
"Tyw5",0.754822062287229,-0.419995014670281,0.17,0.148,1
"Mrm3",0.755952865409819,-0.349290636858785,0.209,0.203,1
"Psmg3",0.758369894004332,-0.482228651155229,0.162,0.157,1
"Crocc",0.760251936287694,-0.591832025779349,0.145,0.142,1
"Zfp606",0.760543011471288,-0.300340294806646,0.136,0.122,1
"Srp54a",0.761371986607631,-0.617970064032202,0.106,0.108,1
"Zfp90",0.764570022240069,-0.452412490551874,0.114,0.102,1
"Serpine1",0.765587402915175,-0.308870569568573,0.164,0.145,1
"Tmem248",0.76568956571661,-0.345033982620003,0.262,0.247,1
"Ankrd54",0.766024733516191,-0.35598151813325,0.267,0.253,1
"Rab3gap1",0.766487852177803,-0.506901679441857,0.164,0.145,1
"Zfp46",0.766857588773761,-0.380531512551961,0.136,0.122,1
"Cryz",0.768253517245146,-0.332468327391693,0.114,0.102,1
"Mzt2",0.768282599569527,-0.411840901417719,0.359,0.317,1
"Ror2",0.770217546369641,-0.254860348171238,0.12,0.108,1
"Fam118a",0.77136529409655,-0.375469516200086,0.248,0.235,1
"Nbeal2",0.77202345961409,-0.369523823499294,0.159,0.142,1
"Sema5a",0.773760656130188,-0.331033635621888,0.134,0.119,1
"Tsen15",0.774911927888426,-0.581427218525617,0.103,0.105,1
"Wfdc1",0.777726629421668,-0.395367436360874,0.142,0.142,1
"Atn1",0.778348836221391,-0.489468061688778,0.234,0.218,1
"Socs1",0.779274602775745,-0.282353762040442,0.214,0.192,1
"Kin",0.781689668867003,-0.438883369959172,0.1,0.09,1
"Kat5",0.782344648534513,-0.285363609166606,0.368,0.328,1
"Tbx1",0.783389363325512,-0.465356446048175,0.234,0.203,1
"Pbdc1",0.785228571221409,-0.285252507005144,0.337,0.299,1
"Hdac4",0.788166304915675,-0.315887801759182,0.331,0.305,1
"Uap1",0.789654392334346,-0.255949242670922,0.376,0.323,1
"Stt3a",0.789813811328032,-0.329127016171714,0.136,0.122,1
"Stard8",0.790543607336516,-0.331758024574791,0.123,0.11,1
"Unc5c",0.790996389934189,-0.665352045296886,0.1,0.102,1
"Il17d",0.792037962592935,-0.448604698760386,0.134,0.119,1
"Slc38a1",0.793935393450298,-0.317857600722432,0.301,0.279,1
"Mast2",0.794231930138055,-0.255325587470608,0.404,0.372,1
"Prrc1",0.795052159576525,-0.283167575899905,0.415,0.372,1
"Ube2e2",0.795118438485569,-0.549933941262906,0.259,0.235,1
"Ndufaf5",0.795241308053719,-0.376554567968431,0.167,0.151,1
"Cbll1",0.795851209683373,-0.31108992722391,0.103,0.093,1
"Lemd3",0.796400648994098,-0.606020293780487,0.17,0.163,1
"Alg9",0.797517607034611,-0.431530616114236,0.103,0.093,1
"Usp47",0.797894797014594,-0.421015805658991,0.228,0.218,1
"Cacna2d1",0.799947000413303,-0.43983266278119,0.331,0.305,1
"Gprc5c",0.800106646175539,-0.317226074209799,0.195,0.174,1
"Sema3c",0.801414076591583,-0.546499481405127,0.1,0.102,1
"Bnc2",0.803372467104433,-0.451979630945454,0.153,0.137,1
"Pusl1",0.803409856349759,-0.485912646374565,0.201,0.174,1
"4933402N22Rik",0.804707484776472,-0.73660691829807,0.106,0.105,1
"Kif13a",0.805303471017315,-0.650660536916284,0.131,0.128,1
"Runx1t1",0.805554242594183,-0.637625910486618,0.153,0.148,1
"1700024B05Rik",0.805715426271762,-0.501695817118111,0.103,0.105,1
"Slc26a2",0.809875718940265,-0.43928719473133,0.106,0.108,1
"Camk4",0.810953293559052,-0.45927555382742,0.1,0.09,1
"Setd7",0.8119860744466,-0.353698582446982,0.326,0.297,1
"Zfp212",0.812329257129442,-0.283614995181763,0.148,0.134,1
"Churc1",0.815128488635112,-0.315725580308345,0.192,0.172,1
"Mpp7",0.815832481469254,-0.480905666882204,0.198,0.172,1
"Zfc3h1",0.816414643038767,-0.271581265354749,0.192,0.172,1
"Lmbrd2",0.820269165465675,-0.619742629008182,0.12,0.119,1
"Phyhd1",0.820631999039461,-0.365038547773431,0.12,0.108,1
"Daxx",0.820734051300648,-0.516500103214734,0.237,0.203,1
"Rcc1l",0.821294918511843,-0.36197435003091,0.125,0.113,1
"Tgfbrap1",0.821445070042071,-0.48420461278644,0.162,0.157,1
"Dus3l",0.821676262234594,-0.288813754831264,0.343,0.305,1
"Rara",0.822435570265996,-0.369623460638985,0.301,0.256,1
"Dpm2",0.824461186843161,-0.37483291784512,0.242,0.23,1
"Gli1",0.825497562091947,-0.396074733727897,0.111,0.102,1
"Zfp651",0.82597681411799,-0.339004560429745,0.384,0.34,1
"Dusp1",0.829201489379842,-0.267393836446869,0.423,0.363,1
"Cars",0.829930564095037,-0.387288139059858,0.134,0.119,1
"Haus6",0.831300021176651,-0.583398123783055,0.173,0.151,1
"Skil",0.831506041731733,-0.345559167661883,0.198,0.192,1
"Ing3",0.8323824596813,-0.333292943531884,0.125,0.125,1
"Dagla",0.832663250571867,-0.265994393915683,0.209,0.186,1
"Uggt1",0.833085398237759,-0.289159505758589,0.259,0.227,1
"Sp3",0.833768267274731,-0.261079683981379,0.181,0.174,1
"Csnk1g3",0.834863101500561,-0.259100518499597,0.24,0.218,1
"Eif4ebp3",0.834982216296835,-0.264616434082682,0.192,0.174,1
"Dnajc18",0.835133644738388,-0.390991612488446,0.162,0.145,1
"Sik3",0.836039807017724,-0.457600657839923,0.206,0.192,1
"Card11",0.836084743861195,-0.673864204890952,0.103,0.093,1
"Ago1",0.836622472703547,-0.308161016906163,0.265,0.23,1
"Osmr",0.836823416599395,-0.344882833653314,0.103,0.105,1
"Kif24",0.837790102158659,-0.321578330751239,0.12,0.11,1
